sentence,label
pelayanan mohon di perbaiki ya jangan sinis padahal masih pagi,negative
jujur masih mending sistem gacoan biasa sih lebih gampang disini ribet banget apalagi kalo ambil jauh juga harus ikt mengantri ambil sendiri padahal lebih enak kalo yang ambil jauh dan makan ditempat sistemny dipisah dengan orang yang mesan di ambil jauh pakai sistem panggil nama terus kalo mengantri juga suka lama banget karena orang orang kadang ada yang beli banyak banget jadi mereka ribet dan kita menunggu mereka ambil pesananny lama banget kayak ribet banget deh cuman untuk tempat makanny oke sih,negative
jorok banget kecewa makan di sini,neutral
tolong dong pilih kasir yang benar ada ini kasir cowok baru datang enggak langsung dilayanin disuruh menunggu juga enggak cuman dicuekin saja giliran ojol baru datang langsung dilayanin minimal kasih pertama kesan yang bagus mah ke pelayanan kocak habis sudah mesen sudah bayar eh tiba tiba bilang minumannya habis lah terus mengapai enggak bilang dari awal kocak aduh enggak jelas banget,negative
baksonya sih lumayan ya bagi yang suka rasa daging sapi yang medok dan berurat ini baksonya enak tapi pilihannya enggak banyak yang tersedia hanya bakso urat kecil harga per pcs tahu gembos gorengan macam bakso gede isi mozarela dan puyuh harga per pcs yang sesuai dengan promosi di medsos sih menurutku hanya bisa ambil mie soun dan sayur sepuasnya enggak terlalu direkomendasikan bagi kalangan selain mahasiswa kuah yang disajikan juga enggak panas karena jokjokan dari beras pemasak dapur belakang yang cukup disayangkan adalah pelayanannya untuk menuang kuah bisa bisanya mengarah ke pembeli yang menyebabkan cipratan kuah ke pembeli kurang ramah tak ada salam senyum sapa membersihkan sisi meja yang tidak terpakai saat pembeli makan tanpa komunikasi biasanya kan minimal bilang permisi saya bersihkan ya kalo suasana tempat makannya oke sih ruko yang rame pengunjung,negative
apa an coba baru datang langsung di usir pelayanan macam apa seperti itu enggak sopan banget sama pelanggan bilang juga ngegas mau beli saja pelayanan menjijik kan ngusir pula etitute ke pelanggan enggak sudi kesitu lagi tolong kasih tau karyawanmu itu,negative
menunggu sudah menit makanan belum selesai ada masak lemot sekali,negative
suasana nyaman sejuk cocok buat bareng bareng,neutral
menunggu lama dan makanan sudah dingin semua parah,negative
enak buat tugas apalagi kalau hujan,neutral
saya sangat tidak puas dengan pelayanan hari ini terutama dengan kasir yang shift sakit kronologi saya pengandar gojek dapat urutan keadaan hujan deras jarak pengambilan kurang lebih km saya langsung otw resto ketika datang nota sudah diprint tapi makanan belum dibuatkan sampai sini saya masih maklum setelah saya datang ada pengandar oren datang dan salah nya orderan nilai besar lebih bungkus pesanan saya cuma mie geprek dan lemontea masih yang saya permasalahkan disini kenapa semua pesanan shopee yang datang setelah saya sudah selesai baru punya saya dibuatkan itu pun saya tanyakan kalo saya enggak tanya kemungkinan sampai besok enggak dibuatin orang kertas sobekan urutan buat yang nyiapkan saya cari enggak ada saya tanya kasir kenapa pesanan saya enggak diabuatkan kata kasir pesanan dibuatkan berdasar saat kedatangan kan saya datngnya sebelum tuh driper oren sudah salah dikasi tau malah ngeyel sudah begitu alasan pesanannya mie menunggu masak lama noh bisa lihat cctv buat cek kedatangan ini saya menunggu sudah hampir jam cuma buat menunggu masak mie logikanya memang masak mie butuh waktu jam tolong ya buat manajemen dikasi tau itu kasir yang enggak tau sistem kerja ojol sekalian bilang ojol itu juga pelanggan kalo nglayanin ojol yang benar ingat nama anda besar karena apk apa jangan mendiskriminasi pengandar hanya karena sekarang lebih rame apk wortel,negative
tidak memperhatikan prokes makan di tempat sangat padat,negative
kakak kasir nya baik dan ramah dan menu nya banyak tapi murah rasanya enak,positive
asikk banget buat nugas nyamann,positive
tempatnya nyaman menu nya juga enak enak pelayanan nya juga okee disarankan,neutral
makanannya enak,neutral
kasihan banget se rame ini karyawan nya cuma orang manajemen rusak sambel dapatnya sangat banyak cuma sendok,negative
sebenarnya tempatnya oke banget nyaman saja cuman minusnya sampah dimana kalo menurutku sih lebih ke bukan kesalahan awak tokonya ya lebih ke managementnya aku ke sana itu hari jumat malam waktu tanggal merah yang adalah itu rame sedangkan awak tokonya cuma ber saja seingetku jadi mereka buatkan pesanan segitu banyaknya cuma bertiga dengan kasir itu sangat kurang efektif banget jadinya kebersihan toko juga enggak keurus kasihan saja sih sama awak tokonya apalagi mbak kasirnya harus manggilin satu kenapa enggak pakai mikrofon ajasih karena kurangnya awak toko itu jadi enggak berjalan semua pesanan jadi lama greentea ku jadi enggak ada rasanya toko jadi kotor banget,negative
enak sih cuman agak kotor ya mungkin karena aku malam kesananya,neutral
kalau ke banyuwangi wajib sih coba ini makannya kayak prasmanan begitu bisa pilih menu mau apa kemarin aku coba ayam enggak keburu di foto sudah laper banget sambalnya topp banget segar bisa bertambah lalapan dan sambal sepuasnya,neutral
disarankan banget tempatnya bagus harganya murah,neutral
ramah dikantong cocok kau rasa,positive
kamis mei urutan gojek ganda urutan yang urutan kak cepat yang orderan pertama malah lelet pakai tanya nota sdgkan ada kasir tadi saya meminta nota suruh foto akhirnya saya debat dengan mbak yang layani yang kasit cuek malah lempar kak orang lain tak tunjukkan pas foto hp kelihatan tangannya tak tunjukkan katanya tmnnya wes enggak beres ada sni kalo enggak sedikit sedikit tanya mereka enggak peduli siapa dluan siapa yang dt awal kentang enggak ada mnit goreng tapi harus menunggu sampai stngah jam saya dpat omel dari pelanggan dikatai niar krja apa tidak saya bilang ramai eh malah mengasih tunjuk teman nya yang sama sama psan ada jam yang sama dengan menu yang sama sudah tiba dluan pantas selalu jadi cemooh sampai beberapa yang layani ada katain pengandar sempat tidak percaya tapi sekarang kjdian cuma meminta maaf enggak ada inisiatif mau ngmong kak pelanggan via tlfon atau apa terus pas balik saya ada info dari teman pengandar saya ada obrolin mereka publik bisa menilai berapa banyak ratting resto saya kasih bintang atau karena memang bisa dipertimbangkan kok saya malah dikatai,negative
padahal sudah dikasi tau sambel dipisah malah dicampurr terus ayamnya dikit banget banyak tulangnya sambelnya dibanyakin terus malah dicampur alhasil kepedesan gajadi makan deh badmood banget padahal sudah laper,negative
pelayanan enak nyaman seru kalo kesini jangan malam biar enggak lama nunggunya karena kalo malam pasti rame banget,positive
pelayanannya baik ramahh tempatnya enak buat nongkrong gassinn,positive
tempatnya sangat kotor meja masih ada bekas orang sangat disayangkan,neutral
enak banget mie nya pas enggak terlalu kering tempatnya bersih dan pelayanannya juga benar okee banget,positive
di sini mantap pol lah rekomendasi wajib coba sih yang belum coba,neutral
kamar mandi perlu ditambahkan pewangi sisanya sudah sangat baik,negative
bagus tempatnya dan enak juga untuk makanannya layanan dan lainya baik,positive
porsi pas terjangkau dan tempat semi outdoor hanya saja pelayanan di sini lama bagus sih pindai barcode tapi juga tetap sediakan opsi pesan langsung karena karakter pelanggan beda beda,negative
adalah gacoan paling cekatan betul cekatan dalam membuat orang naik darah sistem qr kode tidak dijelaskan dan dipampang jelas sehingga antrean menumpuk oleh orang yang enggak tau kalau ada sistem pesan dari hp kemudian mereka yang baru dikasih tau oleh kasir harus cari meja dan kembali ke kasir lagi yang mana membuat menumpuk di bibir kasir pembayaran tunai melalui kasir yang tidak dipisah antara pelanggan makan ini dan ambil jauh bikin antrean jadi gemuk meluber kemana mana sistem online yang omong kosong dengan pelayanan antrian hingga menit benar benar enggak ada gunanya sistem online ini ini belum menunggu makanannya yang estimasi rata rata menit sebuah konsep pelayanan yang sangat sempurna tentu saja sempurna untuk merusak hari orang orang yang mau menikmati makanan di sini semoga berbenah,negative
pelayanan nya buruk sekali sudah kali meminta di bersih kan meja bekas makan orang lain tapi masih belum di bersihkan sampai lebih dari menit membuat ke sini membuat buruk pelayanan nya tolong di tingkat kan,negative
bisa dijadikan salah satu yang dikunjungi tiap minggu nih,neutral
makananya enak tempatnya juga bagus dan nyaman,neutral
ramai banget suka banget sama rasanya,negative
enak lah,neutral
pelayanan nya baik makanan nya enak suasana nya bagus bersih,positive
gila ambil jauh saja menunggu hampir jam baju merah marah marah mulu terus kotak nya kotor banyak bumbunya parkir mohon manajemen evaluasi lagi,negative
makannya enak mbak nya juga ramahh,positive
mantap banget,neutral
tempatnya nyaman sangat cocok untuk nugas,positive
enak banget dan murah juga,neutral
pegawainya ramah banget dan bagus pelayanannya kopinya enak apalagi yang ada krim,positive
tolong menejer di awasi anak buah nya ya masa ada orang duduk karyawan nya nyapu tidak bilang permisi utama slonong saja kan di awal mau masuk deh ada suruh bilang permisi terus kok bisa sambal enggak ada semua tapi masih di buka tuh koki mengapai di dapur,negative
plis kalau mau buka kafe jangan asal murah doang tolong ya perhatikan kebersihannya manajemennya tolong juga kalau understaff lalu menyewa lebih staf terutama di bagian cleanignya mengetahui selalu ramai sampah berserakan toilet dan keseluruhan daerah lantai kotor,negative
pelayanan nya oke cepat dan gesit makanan nya enak banget ada krim disini favorit sih,positive
enggak pernah beli ditempat tapi oleh online saja cuma membuat kesni kok taburan ayamnya jadi ke pupuk organik dikit banget kalo rasa tidak buruk lah ya tetap enggak berubah enak mie nya kenyal enggak lembek,neutral
untuk harga menengah ke atas sedikit rasa enak dan kelengkapan sajian lalapannya penuh nasi lauk sayuran dadar jagung tempe dan sambal banyak alhamdulilah sesuai dengan harga dab rasanya juga enak trmpat cukup nyaman terdapat tempat lesehan dan tempat duduk kursi bisa memilih layanan cepat karena para ibu pramuniaganya sigap alhamdulillah,positive
mie ayam dengan rasa pedas yang enak dan murah di kantong suasananya enak banget hanya tiap kesini selalu rame dan antri panjang,negative
gwendeng gwendeng beli gacoan di shopeefood buat sarapan bisa bisanya mienya itu mie enggak mateng mana lagi rasanya hambar beli gacoan tingkat sama sama sama enggak mateng dan yang pedas juga hambar cuma pedas doang silahkan dong diperbaiki jangan ngecewain kita makan gacoan di tempatmu kerja juga bayar enggak modal gratisan,negative
pedesnya nampol banget dan dijamin pasti bikin perut enggak kuat tahan pedasnya,neutral
pesan secara online mie gacoan diberikan mie hompimpa maaf mohon di perbaiki kinerja orangnya kinerja yang mengecek akhir pesanan sebelum dikirimkan,negative
rasanya tidak debat kalo ke banyuwangi sih wajib mampir lauknya juga besar dan macam sambalnya banyak,neutral
saya datang sudah sepi ingin duduk dibangku panjang enggak boleh katanya buat ber empat kenyatannya sebelum saya dan sesudah saya duduk di bangku panjang tapi cuma berdua bahkan ada yang sendiri dibilang gaboleh di luar padahal banyak yang diluar pelayanan benar benar buruk,negative
masakan khas banyuwangi harga murah masakan enak tempat disamping jalan raya dan luas dilengkapi sarana shalat dan muatan handphone,neutral
rasa enak harga enteng di kantong,neutral
dari sini kelihatan karyawannya pemalas dan kopros,negative
makanan nya oke pelayanan juga oke jadi senang ngopii disini,neutral
pelayanan super cepaat baru tahu sistemnya kalo datang bisa pesan oleh aplikasi dan bayar langsung asik sih pesenan cepat banget datengnya pesan mie gacoan lv kayaknya jauuh lebih pedas dari yang biasanya aku makan tapi semua baik,positive
tampilan nya bagus pelayanannya agak lama karena mungkin terlalu rame juga,negative
tempat bagus dan pelayanan ramah menu juga cepat readynya,positive
susah untuk berlama karena pengunjung banyak kalau rasa bisa bersaing dengan geprek yang lain,negative
kecewa banget saya meminta sendok tapi enggak dikasih padahal butuh banget karena bukan makan di rumah,negative
pakai telur dan th panas hanya ribu,neutral
lama sekali saya antri lebih dulu tapi saya dapatnya lebih lama padahal pesanannya sama,negative
ada harga paket k tapi harus makan di tempat bisa bertambah nasi dan minum sepuasnya buka jam setau saya,positive
tempat makan ayam geprek ini memang juara ayamnya empuk dengan kriuk yang pas dan sambalnya punya tingkat pedas yang bisa disesuaikan pokoknya nikmat banget selain itu tempatnya juga bersih dan tertata rapi bikin betah dan nyaman saat menyantap makanan,positive
tempatnya nyaman bagus pelayanannya ramah banyak event buat diskon keren,positive
sembele manteebb ditemukan sekali,neutral
pertama kali pelayanannya sangat baik untuk menunya sangat memuaskan,positive
pelayanan yang ramah makanan enakk sekali,positive
ayam nya dikit daging nya juga enggak ada,neutral
makanannya enak banget tempatnya juga bersih dan okee apalagi harga makanannya sesuai dengan anggaran mahasiswa mantap pokoknyaa,positive
tempatnya nyamann banget pelayanannya ramah pokoknyaa wajib coba kesini deh,positive
enak banget tempatnya nyaman dan menunya lengkap,positive
jangan malu untuk bertanya harga makanannya di tempat ini harga makanan nya tidak dipampang takutnya nanti kaget harganya ketika totalan harga lalapan ayam kampung k sedangkan lalapan lele k desember,negative
enak banget,neutral
secara keseluruhan bagus pelayanan juga oke makanan juga mantap saran saya bisa ditingkatkan porsinya dan jika porsinya banyak bisa sedikit di tingkatkan harganya agar seimbang dan tidak terlalu rugi secara keseluruhan halus halus saja mungkin fasilitas musholanya bisa ditingkatkan lagi ya memang masih dalam tahap pembangunan saya wajarkan lah ya dan semoga membuat baik kedepannya sip deh,neutral
